transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,date_only
21658181,2018-08-12 10:23:00,1818,3418,1.56,Chip Transaction,50783,Virginia Beach,VA,23451,5411,,2018-08-12
19905037,2017-08-05 15:10:00,211,3739,2.3,Chip Transaction,14528,Lake Havasu City,AZ,86404,5499,,2017-08-05
18257857,2016-08-20 22:23:00,630,5629,120.0,Chip Transaction,27092,Jacksonville,FL,32221,4829,,2016-08-20
17921795,2016-06-10 09:14:00,1433,5841,29.63,Swipe Transaction,30055,Antioch,TN,37013,7832,,2016-06-10
18358715,2016-09-11 12:50:00,1638,4956,14.37,Chip Transaction,61195,Florence,SC,29501,5541,,2016-09-11
21042647,2018-04-04 06:00:00,1305,2026,59.4,Chip Transaction,75781,Millington,TN,38053,5411,,2018-04-04
21071899,2018-04-10 07:52:00,997,5825,1.73,Chip Transaction,14528,Chula Vista,CA,91913,5499,,2018-04-10
21407382,2018-06-20 11:21:00,820,3224,155.37,Swipe Transaction,24098,Brewster,MA,2631,8099,,2018-06-20
17388715,2016-02-16 08:33:00,696,4207,53.82,Swipe Transaction,4543,Woodmere,NY,11598,4121,,2016-02-16
17742816,2016-05-03 07:40:00,32,3475,21.8,Swipe Transaction,86410,Greensburg,PA,15601,5211,,2016-05-03
17973483,2016-06-21 09:00:00,1234,22,22.48,Online Transaction,16798,ONLINE,,,4121,,2016-06-21
21229361,2018-05-13 12:08:00,1075,5286,0.34,Swipe Transaction,86438,Louisville,KY,40299,5499,,2018-05-13
20597064,2017-12-30 09:49:00,386,3673,56.35,Chip Transaction,3632,Worcester,MA,1602,7538,,2017-12-30
21292875,2018-05-27 06:24:00,655,2133,24.3,Online Transaction,39021,ONLINE,,,4784,,2018-05-27
18199468,2016-08-08 11:58:00,1666,993,5.56,Chip Transaction,22204,Rincon,GA,31326,5541,,2016-08-08
18867438,2016-12-28 19:47:00,0,1271,8.9,Chip Transaction,98648,Scarborough,ME,4074,5814,,2016-12-28
18908507,2017-01-06 15:07:00,561,3764,46.0,Chip Transaction,67839,Burlington,IA,52601,7230,,2017-01-06
17969399,2016-06-20 10:49:00,1575,5582,10.26,Chip Transaction,35451,Sarasota,FL,34231,5812,,2016-06-20
21843586,2018-09-20 14:06:00,1487,5978,289.26,Chip Transaction,86616,Grove City,PA,16127,4814,,2018-09-20
21902331,2018-10-03 07:23:00,549,4770,31.44,Swipe Transaction,79927,Gilbert,AZ,85295,5912,,2018-10-03
21145542,2018-04-25 16:02:00,662,3092,10.04,Chip Transaction,37325,Glen Ellyn,IL,60137,5300,,2018-04-25
19551975,2017-05-23 10:39:00,872,4132,7.11,Swipe Transaction,49789,Maywood,IL,60153,5541,,2017-05-23
21616729,2018-08-03 13:14:00,702,4096,13.9,Chip Transaction,61195,Huntington Station,NY,11746,5541,,2018-08-03
18085923,2016-07-15 07:50:00,1696,2408,-67.0,Chip Transaction,61195,Merritt Island,FL,32952,5541,,2016-07-15
19505095,2017-05-13 10:35:00,252,5024,57.21,Chip Transaction,38882,Butler,OH,44822,5655,,2017-05-13
17242648,2016-01-16 04:52:00,1451,250,74.37,Chip Transaction,28395,Spring Lake,NJ,7762,5541,,2016-01-16
22168808,2018-11-28 14:36:00,1717,363,80.0,Chip Transaction,27092,Buffalo,NY,14219,4829,,2018-11-28
21043504,2018-04-04 08:36:00,1133,2586,-50.0,Chip Transaction,43293,Nunda,NY,14517,5499,,2018-04-04
20129297,2017-09-22 08:04:00,566,3439,15.31,Chip Transaction,20519,Lennon,MI,48449,5942,,2017-09-22
21471198,2018-07-03 21:11:00,1482,1254,233.83,Chip Transaction,2932,Alpharetta,GA,30005,7922,Insufficient Balance,2018-07-03
19006765,2017-01-27 13:23:00,571,5960,28.31,Chip Transaction,2618,Martinsburg,WV,25401,4900,,2017-01-27
20562753,2017-12-23 06:20:00,211,4746,3.17,Chip Transaction,12014,Lake Havasu City,AZ,86406,5814,,2017-12-23
19398384,2017-04-20 18:29:00,114,3070,32.35,Chip Transaction,55060,North Hollywood,CA,91606,5812,,2017-04-20
19952581,2017-08-15 19:36:00,1776,4938,40.78,Chip Transaction,48919,Bellaire,OH,43906,5311,,2017-08-15
20900356,2018-03-04 15:51:00,1083,3710,18.32,Swipe Transaction,45928,Ashland,KY,41102,4121,,2018-03-04
21439593,2018-06-27 09:04:00,727,3808,5.43,Chip Transaction,42812,New York,NY,10035,5411,,2018-06-27
19471064,2017-05-06 07:30:00,706,320,845.46,Chip Transaction,38489,Sacramento,CA,95830,3058,,2017-05-06
21891322,2018-09-30 15:08:00,909,2583,24.99,Chip Transaction,59935,Olympia,WA,98516,5499,,2018-09-30
17264264,2016-01-20 13:15:00,316,5857,35.16,Chip Transaction,5610,Houston,TX,77047,7538,,2016-01-20
20069201,2017-09-09 11:14:00,1432,4958,39.74,Online Transaction,39021,ONLINE,,,4784,,2017-09-09
18447574,2016-09-30 12:00:00,315,3121,-176.0,Chip Transaction,52923,Bensalem,PA,19020,3504,,2016-09-30
17959415,2016-06-18 09:50:00,1461,4535,2.78,Chip Transaction,39800,Brunswick,OH,44212,5411,,2016-06-18
18188452,2016-08-06 07:06:00,329,1362,26.78,Chip Transaction,52826,Carpinteria,CA,93014,7230,,2016-08-06
21019972,2018-03-30 08:07:00,1484,2733,112.98,Chip Transaction,61195,Tucson,AZ,85750,5541,,2018-03-30
19869419,2017-07-29 07:18:00,843,4828,51.42,Chip Transaction,20561,Cicero,IL,60804,5912,,2017-07-29
17289763,2016-01-26 06:43:00,1543,4687,93.12,Chip Transaction,61195,Sherman Oaks,CA,91403,5541,,2016-01-26
20261776,2017-10-20 10:55:00,949,3549,1.38,Chip Transaction,91845,North Brunswick,NJ,8902,5912,,2017-10-20
20164677,2017-09-29 15:59:00,1403,2830,59.38,Chip Transaction,4076,Beaverdam,VA,23015,5300,,2017-09-29
18976618,2017-01-21 07:43:00,1435,4840,13.38,Chip Transaction,77948,Alpharetta,GA,30004,4121,,2017-01-21
18149402,2016-07-28 14:53:00,586,3124,77.8,Swipe Transaction,48919,Asheville,NC,28806,5311,,2016-07-28
20000354,2017-08-25 20:51:00,669,1151,-129.0,Chip Transaction,57133,Waianae,HI,96792,3730,,2017-08-25
18362788,2016-09-12 10:33:00,979,2613,100.0,Chip Transaction,27092,Pomona,CA,91768,4829,,2016-09-12
21381543,2018-06-14 21:39:00,1723,4099,32.96,Chip Transaction,51898,Hillsboro,IL,62049,5912,,2018-06-14
22247561,2018-12-15 09:56:00,42,2742,6.26,Chip Transaction,95804,Valdosta,GA,31601,5912,,2018-12-15
18402404,2016-09-20 16:53:00,1810,5197,20.14,Swipe Transaction,60569,Canton,MI,48188,5300,,2016-09-20
18878852,2016-12-31 11:56:00,872,4132,11.13,Chip Transaction,61007,Maywood,IL,60153,5921,,2016-12-31
18764126,2016-12-06 20:23:00,931,5847,23.84,Chip Transaction,18003,Memphis,TN,38117,5921,,2016-12-06
19411969,2017-04-23 15:55:00,1604,2950,-95.0,Chip Transaction,61195,Batesville,MS,38606,5541,,2017-04-23
21884798,2018-09-29 10:23:00,1855,5967,8.14,Chip Transaction,2177,San Jose,CA,95122,5411,,2018-09-29
17678505,2016-04-19 10:16:00,1168,3239,73.68,Chip Transaction,43293,Berkeley Heights,NJ,7922,5499,,2016-04-19
20747365,2018-01-31 08:04:00,1490,1369,2.74,Chip Transaction,43293,Commerce City,CO,80022,5499,,2018-01-31
17382001,2016-02-14 17:43:00,1034,962,78.52,Chip Transaction,25887,Janesville,WI,53546,5814,,2016-02-14
20955278,2018-03-16 11:35:00,1144,5153,35.41,Chip Transaction,13646,Houston,TX,77088,7538,,2018-03-16
18014886,2016-06-30 06:07:00,1208,1170,11.35,Online Transaction,73186,ONLINE,,,4814,,2016-06-30
22003271,2018-10-24 13:31:00,1604,3185,1.55,Chip Transaction,86438,Batesville,MS,38606,5499,,2018-10-24
20142017,2017-09-24 20:45:00,356,5605,46.04,Chip Transaction,23415,Stuart,FL,34997,5812,,2017-09-24
21511012,2018-07-12 09:39:00,821,5880,2.16,Chip Transaction,56431,Houston,TX,77012,5541,,2018-07-12
17313567,2016-01-31 07:54:00,1046,3259,3.29,Swipe Transaction,59935,Philadelphia,PA,19146,5499,,2016-01-31
21711402,2018-08-23 14:29:00,1053,2900,131.77,Chip Transaction,80583,Oviedo,FL,32765,5300,,2018-08-23
21598731,2018-07-30 16:32:00,1381,3738,76.35,Chip Transaction,60569,Mentor,OH,44060,5300,,2018-07-30
22081005,2018-11-09 22:23:00,823,5524,37.94,Chip Transaction,118,Suffolk,VA,23434,5300,,2018-11-09
22324348,2018-12-31 13:05:00,1672,4001,47.57,Swipe Transaction,91727,Westlake,OH,44145,5411,,2018-12-31
19739552,2017-07-01 16:33:00,1967,5088,14.61,Swipe Transaction,86410,Huntington Beach,CA,92646,5211,,2017-07-01
17882897,2016-06-02 02:28:00,1484,3209,40.0,Chip Transaction,27092,Pinetop,AZ,85935,4829,,2016-06-02
17774586,2016-05-09 22:00:00,1874,2106,24.95,Chip Transaction,11468,Miami,FL,33175,5970,,2016-05-09
21634590,2018-08-07 12:05:00,732,1115,28.64,Swipe Transaction,43293,Louisville,KY,40219,5499,,2018-08-07
18079083,2016-07-13 15:51:00,1694,5288,33.56,Swipe Transaction,48618,Stamford,CT,6902,5251,,2016-07-13
19238271,2017-03-17 18:24:00,875,3495,65.33,Chip Transaction,50631,Tuscaloosa,AL,35405,5300,,2017-03-17
17932686,2016-06-12 14:57:00,1788,289,16.38,Online Transaction,18563,ONLINE,,,4121,,2016-06-12
19880042,2017-07-31 13:02:00,428,1351,3.64,Chip Transaction,36159,Manchester,NH,3104,5411,,2017-07-31
20748901,2018-01-31 12:38:00,199,1031,0.2,Chip Transaction,14528,Allen,TX,75002,5499,,2018-01-31
17424603,2016-02-23 18:18:00,831,3286,159.72,Chip Transaction,27730,Anamosa,IA,52205,8049,,2016-02-23
20484423,2017-12-06 12:24:00,530,3145,93.46,Chip Transaction,50783,Bloomington,CA,92316,5411,,2017-12-06
18980814,2017-01-22 01:47:00,1955,4184,30.76,Swipe Transaction,94123,Dillsboro,NC,28725,5310,,2017-01-22
19180762,2017-03-05 14:01:00,1422,4983,8.14,Chip Transaction,53457,Angier,NC,27501,7538,,2017-03-05
20760338,2018-02-02 20:32:00,157,969,58.05,Chip Transaction,78454,Perris,CA,92571,5812,,2018-02-02
17248786,2016-01-17 10:51:00,1805,2546,6.26,Swipe Transaction,86013,Cedarville,MI,49719,5912,,2016-01-17
20383731,2017-11-15 08:42:00,1391,5129,14.56,Chip Transaction,35141,Rego Park,NY,11374,5411,,2017-11-15
17412252,2016-02-21 09:44:00,1528,4805,56.61,Chip Transaction,94123,Shreveport,LA,71107,5310,,2016-02-21
20981122,2018-03-21 23:49:00,1519,1020,1.44,Chip Transaction,86438,Billings,MT,59101,5499,,2018-03-21
20215302,2017-10-10 12:43:00,524,2263,29.73,Online Transaction,88459,ONLINE,,,5311,,2017-10-10
20361973,2017-11-10 13:55:00,1802,2324,4.22,Chip Transaction,63467,Monroe Township,NJ,8831,5411,,2017-11-10
19894185,2017-08-03 11:35:00,1644,3001,5.89,Chip Transaction,41260,Williamston,SC,29697,5541,,2017-08-03
21672025,2018-08-15 10:47:00,230,5033,0.0,Swipe Transaction,27092,Benton,LA,71006,4829,,2018-08-15
20107184,2017-09-17 13:32:00,862,3167,14.2,Swipe Transaction,98894,Palmer,TX,75152,4121,,2017-09-17
19534752,2017-05-19 14:21:00,1403,2830,80.0,Swipe Transaction,27092,Bumpass,VA,23024,4829,,2017-05-19
17935339,2016-06-13 08:29:00,939,3731,186.87,Chip Transaction,59451,Lancaster,PA,17603,8021,,2016-06-13
22183554,2018-12-01 15:15:00,668,4318,1.27,Chip Transaction,86438,Birmingham,AL,35211,5499,,2018-12-01
22245479,2018-12-14 19:31:00,1888,1016,-74.0,Chip Transaction,26810,Farmington,MN,55024,5541,,2018-12-14
19060564,2017-02-08 07:02:00,147,2634,83.0,Chip Transaction,61195,Montgomery,AL,36117,5541,,2017-02-08
21821037,2018-09-15 16:25:00,524,2263,18.6,Swipe Transaction,80738,Saint Albans,WV,25177,5813,,2018-09-15
19733467,2017-06-30 12:43:00,1534,6102,98.75,Chip Transaction,50783,Blackwood,NJ,8012,5411,,2017-06-30
21256730,2018-05-19 10:55:00,1516,1002,8.6,Chip Transaction,49239,Milpitas,CA,95035,5813,,2018-05-19
17931388,2016-06-12 11:09:00,148,4288,14.91,Swipe Transaction,25717,Laconia,NH,3247,5812,,2016-06-12
20571346,2017-12-24 22:50:00,1996,4212,55.04,Chip Transaction,19590,Alvin,TX,77511,5812,,2017-12-24
19438879,2017-04-29 10:00:00,1516,3960,22.93,Chip Transaction,44365,Milpitas,CA,95035,5300,,2017-04-29
18274646,2016-08-24 12:03:00,1993,5082,114.98,Chip Transaction,31893,Sunnyvale,CA,94087,5311,,2016-08-24
18288641,2016-08-27 13:40:00,48,5863,59.3,Chip Transaction,30286,Albuquerque,NM,87108,4814,,2016-08-27
22213832,2018-12-08 07:03:00,1852,28,57.39,Chip Transaction,32858,Scottsdale,AZ,85251,5311,,2018-12-08
22055339,2018-11-04 12:20:00,1972,5321,4.73,Chip Transaction,56431,Cleveland,OH,44104,5541,,2018-11-04
22075973,2018-11-08 21:04:00,652,2502,34.44,Chip Transaction,48919,East Hartford,CT,6108,5311,,2018-11-08
20394527,2017-11-17 11:41:00,756,3963,154.08,Chip Transaction,27601,Bellbrook,OH,45305,7538,Bad PIN,2017-11-17
20989674,2018-03-23 16:16:00,649,1376,36.03,Chip Transaction,7145,Warren,OH,44485,5310,,2018-03-23
18677322,2016-11-18 11:53:00,1654,1368,63.35,Chip Transaction,43293,Newport,RI,2840,5499,,2016-11-18
17243114,2016-01-16 07:34:00,199,2306,28.54,Online Transaction,67455,ONLINE,,,5192,,2016-01-16
19657108,2017-06-14 13:03:00,1560,2501,86.38,Chip Transaction,96136,Badger,IA,50516,5655,Insufficient Balance,2017-06-14
20039731,2017-09-03 08:48:00,119,5928,94.72,Chip Transaction,99370,Las Vegas,NV,89145,5311,,2017-09-03
19351918,2017-04-11 06:38:00,1330,2189,7.28,Chip Transaction,43293,Oxnard,CA,93030,5499,,2017-04-11
19155117,2017-02-28 08:07:00,1541,2307,21.41,Chip Transaction,83480,Clinton,TN,37716,9402,,2017-02-28
21273738,2018-05-23 06:45:00,1985,4781,12.25,Chip Transaction,99370,Suwanee,GA,30024,5311,,2018-05-23
20682696,2018-01-17 13:24:00,1564,4240,19.64,Chip Transaction,13523,Amarillo,TX,79119,5310,,2018-01-17
20507768,2017-12-11 13:19:00,328,1263,188.46,Chip Transaction,30286,Charlotte,NC,28216,4814,,2017-12-11
21675826,2018-08-16 07:14:00,1293,5260,152.47,Online Transaction,61641,ONLINE,,,4900,,2018-08-16
17183575,2016-01-03 10:31:00,1983,3399,13.36,Chip Transaction,21959,Laguna Beach,CA,92651,5812,,2016-01-03
20743136,2018-01-30 09:48:00,870,3257,43.98,Swipe Transaction,13523,Waldorf,MD,20603,5310,,2018-01-30
18606628,2016-11-03 10:24:00,1069,5167,4.01,Swipe Transaction,63612,Mount Holly,NC,28120,5411,,2016-11-03
22260478,2018-12-18 06:14:00,1219,2309,100.96,Chip Transaction,22465,Preston,MD,21655,7538,,2018-12-18
18964569,2017-01-18 15:06:00,1966,4087,44.71,Chip Transaction,32175,Harrison,AR,72601,7538,,2017-01-18
18540851,2016-10-20 10:29:00,779,2069,0.94,Chip Transaction,27734,Crab Orchard,WV,25827,5812,,2016-10-20
21055511,2018-04-06 15:12:00,1243,3047,117.89,Chip Transaction,82981,Harrisburg,PA,17113,5912,,2018-04-06
17901851,2016-06-06 06:36:00,38,2526,28.72,Online Transaction,39021,ONLINE,,,4784,,2016-06-06
17721410,2016-04-28 12:39:00,1682,3407,3.29,Chip Transaction,18366,Grand Forks,ND,58201,5812,,2016-04-28
21501746,2018-07-10 11:04:00,1303,6000,16.39,Chip Transaction,59397,Fort Collins,CO,80528,5812,,2018-07-10
20607279,2018-01-01 12:26:00,1028,2878,157.59,Chip Transaction,92822,Macon,GA,31204,3395,,2018-01-01
20850963,2018-02-22 09:58:00,747,2549,6.42,Chip Transaction,72351,Reno,OH,45773,5541,,2018-02-22
20131350,2017-09-22 14:03:00,1585,6103,-68.0,Chip Transaction,59935,Jacksonville,FL,32223,5499,,2017-09-22
20457907,2017-11-30 18:51:00,1855,3021,71.65,Chip Transaction,75936,San Jose,CA,95121,5814,,2017-11-30
21571686,2018-07-25 06:30:00,1242,4162,9.96,Chip Transaction,22204,Chicago,IL,60620,5541,,2018-07-25
18248096,2016-08-18 16:27:00,1173,5662,-54.0,Chip Transaction,43293,Casper,WY,82604,5499,,2016-08-18
19651643,2017-06-13 11:13:00,1644,3867,5.06,Chip Transaction,20884,Westminster,SC,29693,5812,,2017-06-13
20332077,2017-11-04 08:57:00,1671,5785,8.75,Chip Transaction,50783,Tampa,FL,33615,5411,,2017-11-04
20053637,2017-09-06 08:05:00,667,5063,4.64,Chip Transaction,20519,Greenville,NC,27858,5942,,2017-09-06
22035615,2018-10-31 11:31:00,1295,3318,1.2,Chip Transaction,45926,Duluth,MN,55808,5814,,2018-10-31
18598897,2016-11-01 16:22:00,511,1038,16.11,Chip Transaction,59586,Tucson,AZ,85711,5912,,2016-11-01
19091034,2017-02-14 13:11:00,1412,5687,192.21,Chip Transaction,73517,Bowling Green,KY,42103,5912,,2017-02-14
20206811,2017-10-08 15:29:00,1241,3724,117.92,Chip Transaction,86410,Saint Henry,OH,45883,5211,,2017-10-08
18013361,2016-06-29 16:11:00,1551,2988,51.44,Online Transaction,96246,ONLINE,,,4784,,2016-06-29
18088942,2016-07-15 19:52:00,1888,1016,-67.0,Chip Transaction,26810,Farmington,MN,55024,5541,,2016-07-15
20559630,2017-12-22 11:34:00,1022,2504,120.0,Chip Transaction,27092,Charlotte,NC,28206,4829,,2017-12-22
17195913,2016-01-06 00:27:00,652,2502,113.78,Online Transaction,73186,ONLINE,,,4814,,2016-01-06
20321350,2017-11-02 04:24:00,369,2443,536.57,Swipe Transaction,3558,Garibaldi,OR,97118,3640,,2017-11-02
20584606,2017-12-27 15:38:00,1058,4502,40.12,Online Transaction,39021,ONLINE,,,4784,,2017-12-27
17704120,2016-04-24 18:38:00,909,5232,100.0,Chip Transaction,56431,Olympia,WA,98516,5541,,2016-04-24
21320178,2018-06-01 20:17:00,74,4027,486.0,Chip Transaction,78644,Las Vegas,NV,89148,3775,,2018-06-01
22197600,2018-12-04 16:53:00,1913,5226,90.71,Chip Transaction,13646,Clio,MI,48420,7538,,2018-12-04
20816893,2018-02-15 05:29:00,1789,367,80.0,Chip Transaction,27092,Terre Haute,IN,47803,4829,,2018-02-15
22189704,2018-12-02 21:47:00,1340,3272,98.01,Swipe Transaction,61195,Houston,TX,77064,5541,,2018-12-02
20926532,2018-03-10 09:21:00,1432,4929,261.26,Chip Transaction,15716,Playa Vista,CA,90094,5932,,2018-03-10
19403102,2017-04-21 17:38:00,797,3127,124.25,Chip Transaction,54850,Beaverton,OR,97006,4814,,2017-04-21
22082315,2018-11-10 08:54:00,871,2081,64.0,Chip Transaction,59935,Detroit,MI,48235,5499,,2018-11-10
17788873,2016-05-12 21:09:00,502,2018,42.09,Chip Transaction,2703,Freeport,PA,16229,5814,,2016-05-12
20810920,2018-02-13 17:45:00,1461,4535,13.54,Chip Transaction,69956,Doylestown,OH,44230,5310,,2018-02-13
20840054,2018-02-20 00:46:00,1357,3649,15.02,Swipe Transaction,78632,Tacoma,WA,98404,5921,,2018-02-20
17756306,2016-05-05 21:46:00,659,5263,2.12,Chip Transaction,88646,Mitchell,IN,47446,5812,,2016-05-05
18243808,2016-08-17 19:15:00,1369,5792,33.0,Chip Transaction,7131,Edinburgh,IN,46124,5812,,2016-08-17
19405881,2017-04-22 10:50:00,637,2981,31.04,Online Transaction,39021,ONLINE,,,4784,,2017-04-22
20644171,2018-01-09 10:57:00,1717,2652,17.7,Chip Transaction,12014,Boston,MA,2110,5814,,2018-01-09
20410104,2017-11-20 18:22:00,447,2142,0.0,Chip Transaction,27092,Grand Rapids,MI,49548,4829,,2017-11-20
19150436,2017-02-27 07:29:00,265,2305,11.23,Swipe Transaction,2177,Corpus Christi,TX,78469,5411,,2017-02-27
21250644,2018-05-18 06:57:00,678,3577,15.31,Chip Transaction,24504,Buffalo,NY,14219,4214,,2018-05-18
20218775,2017-10-11 08:32:00,319,248,94.33,Chip Transaction,60569,San Francisco,CA,94109,5300,,2017-10-11
22275275,2018-12-21 08:10:00,1209,4573,109.74,Chip Transaction,50867,Yonkers,NY,10710,5541,,2018-12-21
19967525,2017-08-18 23:50:00,81,4668,59.95,Chip Transaction,16247,Seguin,TX,78155,5300,,2017-08-18
17243934,2016-01-16 10:33:00,630,4520,60.0,Chip Transaction,27092,Jacksonville,FL,32221,4829,,2016-01-16
18743611,2016-12-02 12:56:00,303,4783,90.69,Chip Transaction,20561,Windsor,CO,80550,5912,,2016-12-02
19002632,2017-01-26 15:37:00,1208,2203,99.34,Chip Transaction,31893,Mechanicsburg,PA,17050,5311,,2017-01-26
21034932,2018-04-02 10:35:00,738,204,9.23,Chip Transaction,26143,Mesquite,TX,75149,5411,,2018-04-02
20634203,2018-01-07 07:35:00,1735,3700,4.54,Chip Transaction,50783,Cicero,IL,60804,5411,,2018-01-07
18086441,2016-07-15 09:55:00,1668,4440,202.49,Chip Transaction,79674,Danville,NH,3819,8021,,2016-07-15
22270225,2018-12-20 07:33:00,1677,4969,3.15,Swipe Transaction,17493,Lubbock,TX,79414,5812,,2018-12-20
19842546,2017-07-23 12:56:00,1432,2726,50.41,Swipe Transaction,59292,Lake Hopatcong,NJ,7849,5813,,2017-07-23
18899810,2017-01-04 19:13:00,120,5813,225.46,Chip Transaction,53375,Franklin,WI,53132,4900,,2017-01-04
18634852,2016-11-09 10:57:00,1234,22,28.5,Swipe Transaction,83480,Houston,TX,77058,9402,,2016-11-09
21073265,2018-04-10 12:59:00,584,51,5.22,Swipe Transaction,48838,North Highlands,CA,95660,5411,,2018-04-10
19317967,2017-04-03 20:35:00,1003,3130,180.0,Swipe Transaction,27092,Philadelphia,PA,19111,4829,,2017-04-03
17272329,2016-01-22 10:00:00,477,2450,1.6,Chip Transaction,86438,Old Town,ME,4468,5499,Bad PIN,2016-01-22
20580823,2017-12-26 20:31:00,526,2091,82.0,Chip Transaction,22204,Miami,FL,33134,5541,,2017-12-26
22218490,2018-12-09 06:30:00,851,3613,2.79,Swipe Transaction,9307,Shelbyville,KY,40065,5411,,2018-12-09
21176059,2018-05-02 09:13:00,714,2616,3.63,Chip Transaction,98648,West Linn,OR,97068,5814,,2018-05-02
19021624,2017-01-30 18:44:00,738,2270,-265.0,Online Transaction,52073,ONLINE,,,4722,,2017-01-30
17398434,2016-02-18 09:07:00,1102,5651,21.56,Chip Transaction,83480,Tulsa,OK,74137,9402,,2016-02-18
21312986,2018-05-31 11:02:00,671,5592,120.0,Chip Transaction,27092,Marvell,AR,72366,4829,,2018-05-31
20079977,2017-09-11 17:35:00,763,4993,66.19,Chip Transaction,17493,Philadelphia,PA,19111,5812,,2017-09-11
19147971,2017-02-26 14:07:00,178,4261,3.88,Chip Transaction,49789,Blue Springs,MO,64015,5541,,2017-02-26
19829730,2017-07-20 16:44:00,1551,2988,154.15,Chip Transaction,22204,Middletown,IL,62666,5541,,2017-07-20
20332307,2017-11-04 09:39:00,1430,2813,7.95,Chip Transaction,72698,Urbandale,IA,50322,5912,,2017-11-04
17994475,2016-06-25 18:12:00,997,6108,45.59,Online Transaction,16798,ONLINE,,,4121,,2016-06-25
18268645,2016-08-23 08:42:00,213,2136,18.48,Chip Transaction,99860,Garland,TX,75044,5411,,2016-08-23
17773036,2016-05-09 14:20:00,760,5670,60.0,Chip Transaction,27092,Upper Sandusky,OH,43351,4829,,2016-05-09
17246516,2016-01-16 20:44:00,720,4136,19.68,Chip Transaction,78454,Detroit,MI,48209,5812,,2016-01-16
17930524,2016-06-12 08:37:00,277,2350,3.57,Chip Transaction,75781,Calhoun City,MS,38916,5411,,2016-06-12
18964259,2017-01-18 14:04:00,616,3611,13.65,Chip Transaction,12617,Pennington,AL,36916,8099,,2017-01-18
20106117,2017-09-17 09:49:00,1156,3280,8.2,Chip Transaction,83480,Short Hills,NJ,7078,9402,,2017-09-17
19344239,2017-04-09 10:43:00,1942,2116,3.45,Chip Transaction,78624,New York,NY,10003,5411,,2017-04-09
17175053,2016-01-01 12:43:00,891,4321,19.05,Chip Transaction,59292,Van Buren,AR,72956,5813,,2016-01-01
18219986,2016-08-12 18:07:00,1779,3934,26.17,Chip Transaction,8014,Thomson,GA,30824,5813,,2016-08-12
17613606,2016-04-05 11:06:00,1463,3591,0.75,Chip Transaction,14528,Port Jervis,NY,12771,5499,,2016-04-05
